episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
2292.112461915003,-516.1090156462915,1265.9678850162068,100.0,50,5000,False,2855000,28550,571,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-04-54,1585674294,9.848455429077148,5524.523232698441,13940,eclipse,137.195.211.213,5524.523232698441,2855000,571,25,cd9a593e,11.705064219566209,0.9293359864355449,1.2336201807934968,2850432,2855000,3098.116,6.738,6611.134,19.813,1.5187499523162842,4.999999873689376e-05,42053.41015625,-0.03460709750652313,42053.43359375,0.7741416692733765,0.012030918151140213,1.5794641971588135,0.0
2282.4420540933284,-405.4671014655,1337.4095051007514,100.0,50,5000,False,2860000,28600,572,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-05-04,1585674304,9.814292430877686,5534.337525129318,13940,eclipse,137.195.211.213,5534.337525129318,2860000,572,25,cd9a593e,11.706127120520705,0.929320930411966,1.2335541880202192,2855424,2860000,3105.45,6.673,6606.19,19.348,1.5187499523162842,4.999999873689376e-05,58675.95703125,-0.03507892042398453,58675.97265625,0.7061051726341248,0.009138384833931923,1.6389822959899902,0.0
2215.8551975128976,-405.4671014655,1278.4551622744964,100.0,50,5000,False,2865000,28650,573,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-05-13,1585674313,9.675502300262451,5544.013027429581,13940,eclipse,137.195.211.213,5544.013027429581,2865000,573,25,cd9a593e,11.707060851423426,0.9292951418030736,1.2335082997067404,2860416,2865000,3098.493,7.044,6611.248,18.845,1.5187499523162842,4.999999873689376e-05,56036.2578125,-0.037943508476018906,56036.26953125,0.662683367729187,0.01223709899932146,1.513863444328308,0.0
2251.990744009677,-111.89897039113154,1273.8248720897384,100.0,50,5000,False,2870000,28700,574,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-05-23,1585674323,9.906848669052124,5553.919876098633,13940,eclipse,137.195.211.213,5553.919876098633,2870000,574,25,cd9a593e,11.708011031249184,0.9292681183087143,1.2334535119171877,2865408,2870000,3107.85,6.991,6614.978,19.252,1.5187499523162842,4.999999873689376e-05,63329.76953125,-0.03741743788123131,63329.78125,0.626441240310669,0.011081861332058907,1.45652437210083,0.0
2251.990744009677,-111.89897039113154,1242.5096683984552,100.0,50,5000,False,2875000,28750,575,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-05-33,1585674333,9.736481189727783,5563.656357288361,13940,eclipse,137.195.211.213,5563.656357288361,2875000,575,25,cd9a593e,11.708756696390418,0.9292518925904605,1.2333957759113903,2870400,2875000,3103.708,6.928,6609.293,19.428,1.5187499523162842,4.999999873689376e-05,64648.77734375,-0.035658225417137146,64648.79296875,0.6034749150276184,0.010345960035920143,1.4608631134033203,0.0
2415.398617407904,-38.295701001943,1219.575324035778,100.0,50,5000,False,2880000,28800,576,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-05-43,1585674343,9.798168897628784,5573.454526185989,13940,eclipse,137.195.211.213,5573.454526185989,2880000,576,25,cd9a593e,11.709490694458422,0.929243813803988,1.23335954110129,2875392,2880000,3107.09,7.006,6602.319,19.198,1.5187499523162842,4.999999873689376e-05,66497.640625,-0.03586702048778534,66497.65625,0.6709275245666504,0.012200244702398777,1.4666177034378052,0.0
2415.398617407904,-57.077604344478594,1323.072313238664,100.0,50,5000,False,2885000,28850,577,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-05-53,1585674353,9.815562963485718,5583.270089149475,13940,eclipse,137.195.211.213,5583.270089149475,2885000,577,25,cd9a593e,11.710469745902351,0.9292162095945838,1.2333224152111382,2880384,2885000,3108.956,7.028,6605.661,18.339,1.5187499523162842,4.999999873689376e-05,41989.80078125,-0.036314088851213455,41989.828125,0.7977774143218994,0.010296649299561977,1.5340322256088257,0.0
2328.4219283371904,-446.739733619656,1286.775738727834,100.0,50,5000,False,2890000,28900,578,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-06-02,1585674362,9.7109694480896,5592.981058597565,13940,eclipse,137.195.211.213,5592.981058597565,2890000,578,25,cd9a593e,11.711350891120114,0.9291938389504557,1.2332764087141685,2885376,2890000,3102.907,7.035,6603.207,18.521,1.5187499523162842,4.999999873689376e-05,55048.95703125,-0.039180412888526917,55048.98046875,0.734061062335968,0.011081111617386341,1.7130811214447021,0.0
2279.883545180341,-446.739733619656,1305.676557192574,100.0,50,5000,False,2895000,28950,579,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-06-12,1585674372,9.763571739196777,5602.7446303367615,13940,eclipse,137.195.211.213,5602.7446303367615,2895000,579,25,cd9a593e,11.712450199297848,0.9291816934877781,1.2332235192380352,2890368,2895000,3106.45,6.698,6595.445,17.868,1.5187499523162842,4.999999873689376e-05,53227.76171875,-0.031413484364748,53227.78125,0.6568620800971985,0.009473850019276142,1.5480233430862427,0.0
2395.7978318644637,-28.706699365673508,1359.9156550896678,100.0,50,5000,False,2900000,29000,580,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-06-22,1585674382,9.620646953582764,5612.365277290344,13940,eclipse,137.195.211.213,5612.365277290344,2900000,580,25,cd9a593e,11.713749305221484,0.9291545032195566,1.2331735655339255,2895360,2900000,3107.96,6.735,6579.535,17.004,1.5187499523162842,4.999999873689376e-05,54193.45703125,-0.034782908856868744,54193.47265625,0.6704683303833008,0.01306995190680027,1.4029242992401123,0.0
2395.7978318644637,-57.25486256993625,1348.706506876515,100.0,50,5000,False,2905000,29050,581,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-06-32,1585674392,9.750445127487183,5622.115722417831,13940,eclipse,137.195.211.213,5622.115722417831,2905000,581,25,cd9a593e,11.714831880444763,0.9291272936761724,1.2331258997344279,2900352,2905000,3103.774,6.451,6572.682,17.245,1.5187499523162842,4.999999873689376e-05,58551.05078125,-0.032463472336530685,58551.078125,0.6974622011184692,0.011405562981963158,1.501508116722107,0.0
2270.305519771775,-533.8090527806643,1276.2665219892901,100.0,50,5000,False,2910000,29100,582,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-06-41,1585674401,9.758780241012573,5631.874502658844,13940,eclipse,137.195.211.213,5631.874502658844,2910000,582,25,cd9a593e,11.715680568432447,0.9290857062763049,1.233079218679852,2905344,2910000,3098.981,6.493,6571.926,16.62,1.5187499523162842,4.999999873689376e-05,73093.734375,-0.035864509642124176,73093.765625,0.6178690791130066,0.011274957098066807,1.594229817390442,0.0
2322.732686206844,-533.8090527806643,1282.0136819694858,100.0,50,5000,False,2915000,29150,583,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-06-51,1585674411,9.752381324768066,5641.626883983612,13940,eclipse,137.195.211.213,5641.626883983612,2915000,583,25,cd9a593e,11.716592685771756,0.9290600827960068,1.233028493542047,2910336,2915000,3109.29,6.435,6568.087,16.904,1.5187499523162842,4.999999873689376e-05,48836.97265625,-0.043118637055158615,48836.99609375,0.6959295868873596,0.012790856882929802,1.551769495010376,0.0
2322.732686206844,-57.61769197390302,1240.340038973749,100.0,50,5000,False,2920000,29200,584,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-07-01,1585674421,9.357547998428345,5650.98443198204,13940,eclipse,137.195.211.213,5650.98443198204,2920000,584,25,cd9a593e,11.717365039837848,0.9290644141032216,1.2329752656583945,2915328,2920000,3097.966,6.141,6524.89,16.705,1.5187499523162842,4.999999873689376e-05,69096.4140625,-0.039898429065942764,69096.421875,0.6300045847892761,0.011054803617298603,1.4817126989364624,0.0
2418.120871230788,-507.5630140374536,1241.2344515445823,100.0,50,5000,False,2925000,29250,585,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-07-10,1585674430,9.682422876358032,5660.666854858398,13940,eclipse,137.195.211.213,5660.666854858398,2925000,585,25,cd9a593e,11.718387214984453,0.9290903219703668,1.2329838674107436,2920320,2925000,3108.562,6.194,6510.96,16.837,1.5187499523162842,4.999999873689376e-05,72169.109375,-0.03588443621993065,72169.125,0.6291689276695251,0.01054637972265482,1.9451035261154175,0.0
2418.120871230788,-507.5630140374536,1358.7250066160807,100.0,50,5000,False,2930000,29300,586,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-07-20,1585674440,9.8131685256958,5670.480023384094,13940,eclipse,137.195.211.213,5670.480023384094,2930000,586,25,cd9a593e,11.719811366948866,0.9291160674499602,1.2330288363917747,2925312,2930000,3106.787,6.008,6514.81,16.184,1.5187499523162842,4.999999873689376e-05,51481.22265625,-0.037616629153490067,51481.23828125,0.6838713884353638,0.010961066000163555,1.547171711921692,0.0
2286.7545898921835,-55.78670367799468,1342.4524023391184,100.0,50,5000,False,2935000,29350,587,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-07-30,1585674450,9.75403094291687,5680.234054327011,13940,eclipse,137.195.211.213,5680.234054327011,2935000,587,25,cd9a593e,11.72099417528419,0.9290964196164626,1.2330091798071168,2930304,2935000,3108.62,6.041,6506.009,16.251,1.5187499523162842,4.999999873689376e-05,44937.23828125,-0.0384964682161808,44937.265625,0.7400145530700684,0.009892592206597328,1.4941669702529907,0.0
2309.3298577609626,-36.43960749501968,1389.6987982943729,100.0,50,5000,False,2940000,29400,588,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-07-40,1585674460,9.826767921447754,5690.060822248459,13940,eclipse,137.195.211.213,5690.060822248459,2940000,588,25,cd9a593e,11.722118652765015,0.9290626706226477,1.2329454617964624,2935296,2940000,3115.931,6.045,6508.439,15.931,1.5187499523162842,4.999999873689376e-05,55312.96875,-0.03756500035524368,55313.0,0.6862159371376038,0.009209793992340565,1.73092520236969,0.0
2309.3298577609626,-541.9157776254539,1337.6893350457185,100.0,50,5000,False,2945000,29450,589,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-07-50,1585674470,9.757922172546387,5699.818744421005,13940,eclipse,137.195.211.213,5699.818744421005,2945000,589,25,cd9a593e,11.723071049216678,0.9290465810392328,1.2329000364635103,2940288,2945000,3112.103,6.138,6510.108,16.382,1.5187499523162842,4.999999873689376e-05,60764.2109375,-0.042225755751132965,60764.23828125,0.7232208251953125,0.011103358119726181,1.7718966007232666,0.0
2368.8908542339327,-541.9157776254539,1330.305812339753,100.0,50,5000,False,2950000,29500,590,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-08-00,1585674480,9.872180461883545,5709.690924882889,13940,eclipse,137.195.211.213,5709.690924882889,2950000,590,25,cd9a593e,11.724220111040513,0.9290267857641245,1.2328574685921945,2945280,2950000,3118.444,6.139,6527.299,16.785,1.5187499523162842,4.999999873689376e-05,45649.16796875,-0.03786448761820793,45649.1875,0.7468872666358948,0.012329512275755405,1.5847715139389038,0.0
2417.4946665687257,-36.12723664136554,1373.7445048275745,100.0,50,5000,False,2955000,29550,591,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-08-09,1585674489,9.86938762664795,5719.560312509537,13940,eclipse,137.195.211.213,5719.560312509537,2955000,591,25,cd9a593e,11.725477893749266,0.929013027434157,1.2328165251721641,2950272,2955000,3119.794,6.551,6536.451,16.709,1.5187499523162842,4.999999873689376e-05,55532.69921875,-0.03220820426940918,55532.72265625,0.7113193273544312,0.012005943804979324,1.6082382202148438,0.0
2417.4946665687257,-35.13892521636502,1351.7483549632188,100.0,50,5000,False,2960000,29600,592,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-08-19,1585674499,9.903651714324951,5729.463964223862,13940,eclipse,137.195.211.213,5729.463964223862,2960000,592,25,cd9a593e,11.726403448637903,0.9290195662793981,1.232771658461894,2955264,2960000,3125.111,6.492,6544.81,16.959,1.5187499523162842,4.999999873689376e-05,75106.7265625,-0.03754002973437309,75106.765625,0.655019223690033,0.009946063160896301,1.6971255540847778,0.0
2397.347154065326,-44.84453763979993,1370.2478139553111,100.0,50,5000,False,2965000,29650,593,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-08-29,1585674509,9.782001733779907,5739.245965957642,13940,eclipse,137.195.211.213,5739.245965957642,2965000,593,25,cd9a593e,11.72733507647849,0.9290035582404245,1.2327133483112427,2960256,2965000,3123.522,6.241,6549.549,17.671,1.5187499523162842,4.999999873689376e-05,56175.3515625,-0.037830229848623276,56175.37890625,0.6937042474746704,0.009865622967481613,1.5845764875411987,0.0
2327.3352249335735,-44.84453763979993,1386.1699260870953,100.0,50,5000,False,2970000,29700,594,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-08-39,1585674519,9.836182355880737,5749.082148313522,13940,eclipse,137.195.211.213,5749.082148313522,2970000,594,25,cd9a593e,11.728469602957132,0.9289846042116084,1.2326674125950439,2965248,2970000,3125.736,6.302,6594.656,17.99,1.5187499523162842,4.999999873689376e-05,50590.23046875,-0.03155852481722832,50590.25,0.7029561400413513,0.00925246812403202,1.834765076637268,0.0
2254.13846078017,-66.65280038536045,1312.2345359682347,100.0,50,5000,False,2975000,29750,595,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-08-49,1585674529,9.719334363937378,5758.80148267746,13940,eclipse,137.195.211.213,5758.80148267746,2975000,595,25,cd9a593e,11.729488462205014,0.9289738434090488,1.2326255662837875,2970240,2975000,3115.143,6.268,6607.1,18.154,1.5187499523162842,4.999999873689376e-05,53170.015625,-0.03665371984243393,53170.0390625,0.6642261147499084,0.010845430195331573,1.66156804561615,0.0
2254.13846078017,-81.81349696836757,1288.4733282052027,100.0,50,5000,False,2980000,29800,596,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-08-59,1585674539,9.790672063827515,5768.592154741287,13940,eclipse,137.195.211.213,5768.592154741287,2980000,596,25,cd9a593e,11.730449599868262,0.9289716017407081,1.2325761656360177,2975232,2980000,3112.146,6.616,6606.946,18.782,1.5187499523162842,4.999999873689376e-05,63071.76953125,-0.03771377354860306,63071.79296875,0.6378411054611206,0.010276924818754196,1.832519769668579,0.0
2320.889548783356,-418.76527974907543,1278.7072930283189,100.0,50,5000,False,2985000,29850,597,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-09-08,1585674548,9.75531792640686,5778.347472667694,13940,eclipse,137.195.211.213,5778.347472667694,2985000,597,25,cd9a593e,11.731400884060584,0.9289739467960436,1.232525931320056,2980224,2985000,3109.052,6.452,6607.755,19.32,1.5187499523162842,4.999999873689376e-05,81534.7734375,-0.040370237082242966,81534.796875,0.6060007810592651,0.010211343877017498,1.797402024269104,0.0
2320.889548783356,-418.76527974907543,1316.1787423330284,100.0,50,5000,False,2990000,29900,598,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-09-18,1585674558,9.866323471069336,5788.213796138763,13940,eclipse,137.195.211.213,5788.213796138763,2990000,598,25,cd9a593e,11.732507648960837,0.9289534298620785,1.2324741120617468,2985216,2990000,3109.86,6.511,6612.156,19.36,1.5187499523162842,4.999999873689376e-05,39228.8203125,-0.03450911492109299,39228.8359375,0.791479229927063,0.009505441412329674,1.5669220685958862,0.0
2340.157345185781,-38.573311901033286,1441.1109884676887,100.0,50,5000,False,2995000,29950,599,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-09-28,1585674568,9.832966089248657,5798.046762228012,13940,eclipse,137.195.211.213,5798.046762228012,2995000,599,25,cd9a593e,11.733903687160009,0.928910944581082,1.2324314705746031,2990208,2995000,3113.85,6.553,6615.818,19.689,1.5187499523162842,4.999999873689376e-05,51195.54296875,-0.03637944534420967,51195.56640625,0.6851921081542969,0.010653109289705753,1.5423096418380737,0.0
2340.157345185781,-29.397749448700637,1375.650111649509,100.0,50,5000,False,3000000,30000,600,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-09-38,1585674578,9.940563917160034,5807.987326145172,13940,eclipse,137.195.211.213,5807.987326145172,3000000,600,25,cd9a593e,11.735171062576317,0.9288648142414857,1.2323829606510042,2995200,3000000,3115.645,6.515,6621.235,19.338,1.5187499523162842,4.999999873689376e-05,43126.171875,-0.035049065947532654,43126.19140625,0.721474826335907,0.01135055348277092,1.5869355201721191,0.0
2326.905912511102,-51.28425904658655,1306.8658605446828,100.0,50,5000,False,3005000,30050,601,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-09-48,1585674588,9.69143557548523,5817.678761720657,13940,eclipse,137.195.211.213,5817.678761720657,3005000,601,25,cd9a593e,11.736244414372567,0.9288345874551065,1.2323319074238919,3000192,3005000,3118.96,6.52,6601.927,19.254,1.5187499523162842,4.999999873689376e-05,43442.7734375,-0.03690658137202263,43442.79296875,0.7372604012489319,0.010828718543052673,1.73052978515625,0.0
2337.3429163280075,-51.28425904658655,1304.1800519879596,100.0,50,5000,False,3010000,30100,602,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-09-58,1585674598,9.768275499343872,5827.447037220001,13940,eclipse,137.195.211.213,5827.447037220001,3010000,602,25,cd9a593e,11.737018610784261,0.9288164652197913,1.2322928973567917,3005184,3010000,3108.147,6.162,6598.583,19.461,1.5187499523162842,4.999999873689376e-05,55135.41015625,-0.03552008792757988,55135.4375,0.7545899748802185,0.01128782145678997,1.6226369142532349,0.0
2397.1496086282523,-56.25228496283488,1348.701663824985,100.0,50,5000,False,3015000,30150,603,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-10-08,1585674608,9.918761730194092,5837.365798950195,13940,eclipse,137.195.211.213,5837.365798950195,3015000,603,25,cd9a593e,11.738011534121659,0.9287963700403608,1.232253268527798,3010176,3015000,3116.841,6.394,6602.689,19.335,1.5187499523162842,4.999999873689376e-05,55865.94140625,-0.036543525755405426,55865.9609375,0.6714484095573425,0.008984866552054882,1.6905443668365479,0.0
2397.1496086282523,-504.9828343207881,1262.7683059398005,100.0,50,5000,False,3020000,30200,604,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-10-17,1585674617,9.703784704208374,5847.069583654404,13940,eclipse,137.195.211.213,5847.069583654404,3020000,604,25,cd9a593e,11.738873362309121,0.9287616512227749,1.2322020617067515,3015168,3020000,3112.977,6.408,6593.527,18.671,1.5187499523162842,4.999999873689376e-05,95236.65625,-0.03517152741551399,95236.671875,0.57719486951828,0.013064387254416943,1.8833551406860352,0.0
2350.814626720105,-504.9828343207881,1234.5643339064413,100.0,50,5000,False,3025000,30250,605,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-10-27,1585674627,9.722934246063232,5856.792517900467,13940,eclipse,137.195.211.213,5856.792517900467,3025000,605,25,cd9a593e,11.73946768106043,0.9287376325497493,1.2321472557735451,3020160,3025000,3112.051,6.298,6595.699,18.855,1.5187499523162842,4.999999873689376e-05,48872.5,-0.031749285757541656,48872.515625,0.7764458060264587,0.01252874918282032,1.7345904111862183,0.0
2293.792860352408,-51.84981244758272,1352.7115658680586,100.0,50,5000,False,3030000,30300,606,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-10-37,1585674637,9.779432773590088,5866.571950674057,13940,eclipse,137.195.211.213,5866.571950674057,3030000,606,25,cd9a593e,11.74038332012206,0.9287312935257452,1.2321010697891348,3025152,3030000,3114.542,6.101,6592.686,19.024,1.5187499523162842,4.999999873689376e-05,45465.09375,-0.0356723926961422,45465.1171875,0.7419151067733765,0.010234703309834003,1.5647863149642944,0.0
2429.0829493683623,-435.2575834673846,1318.1139450293776,100.0,50,5000,False,3035000,30350,607,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-10-47,1585674647,9.835615634918213,5876.407566308975,13940,eclipse,137.195.211.213,5876.407566308975,3035000,607,25,cd9a593e,11.74140306291662,0.9287135511274848,1.2320649673805422,3030144,3035000,3118.216,6.078,6600.381,18.39,1.5187499523162842,4.999999873689376e-05,66375.5234375,-0.036371491849422455,66375.5546875,0.645085871219635,0.011217297054827213,1.653031587600708,0.0
2429.0829493683623,-535.7593535933704,1238.9375945110703,100.0,50,5000,False,3040000,30400,608,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-10-57,1585674657,9.835265636444092,5886.242831945419,13940,eclipse,137.195.211.213,5886.242831945419,3040000,608,25,cd9a593e,11.74223600914488,0.9287084051085455,1.2320210534015072,3035136,3040000,3116.251,6.092,6598.674,18.742,1.5187499523162842,4.999999873689376e-05,77006.2421875,-0.0339665524661541,77006.265625,0.590525209903717,0.010623560287058353,1.7724899053573608,0.0
2322.917000332997,-535.7593535933704,1242.9971706676852,100.0,50,5000,False,3045000,30450,609,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-11-06,1585674666,9.682276487350464,5895.92510843277,13940,eclipse,137.195.211.213,5895.92510843277,3045000,609,25,cd9a593e,11.743022809995615,0.9287313699282689,1.231973699880741,3040128,3045000,3111.402,6.014,6588.441,18.654,1.5187499523162842,4.999999873689376e-05,51709.79296875,-0.037631865590810776,51709.8125,0.7064377069473267,0.010806887410581112,1.7433029413223267,0.0
2196.2712825931726,-53.763293979226496,1291.1289263813733,100.0,50,5000,False,3050000,30500,610,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-11-16,1585674676,9.76934266090393,5905.694451093674,13940,eclipse,137.195.211.213,5905.694451093674,3050000,610,25,cd9a593e,11.743937131445483,0.9287374838324411,1.2319522050980325,3045120,3050000,3105.883,5.966,6577.232,19.125,1.5187499523162842,4.999999873689376e-05,68966.203125,-0.03505251184105873,68966.2109375,0.5404587984085083,0.011453337967395782,1.661824345588684,0.0
2252.4868179254768,-53.881130154409995,1310.8527280213502,100.0,50,5000,False,3055000,30550,611,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-11-26,1585674686,9.830939292907715,5915.525390386581,13940,eclipse,137.195.211.213,5915.525390386581,3055000,611,25,cd9a593e,11.744803211745342,0.9287204230713012,1.2319266164245288,3050112,3055000,3105.949,5.792,6591.752,19.598,1.5187499523162842,4.999999873689376e-05,62876.9921875,-0.03962748497724533,62877.01953125,0.6937345862388611,0.011022944934666157,1.7789453268051147,0.0
2411.457505770745,-391.62389891681914,1265.253919121434,100.0,50,5000,False,3060000,30600,612,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-11-36,1585674696,9.752760171890259,5925.278150558472,13940,eclipse,137.195.211.213,5925.278150558472,3060000,612,25,cd9a593e,11.74538041976542,0.9286906005479477,1.2318829917176286,3055104,3060000,3107.902,6.159,6590.027,19.252,1.5187499523162842,4.999999873689376e-05,65515.76953125,-0.03807409480214119,65515.80078125,0.7231959104537964,0.010564918629825115,1.8470598459243774,0.0
2411.457505770745,-391.62389891681914,1227.950569561942,100.0,50,5000,False,3065000,30650,613,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-11-46,1585674706,9.736866235733032,5935.015016794205,13940,eclipse,137.195.211.213,5935.015016794205,3065000,613,25,cd9a593e,11.745798391093977,0.9286609526844675,1.2318347471268338,3060096,3065000,3092.187,6.256,6589.06,18.738,1.5187499523162842,4.999999873689376e-05,55043.65234375,-0.036401811987161636,55043.671875,0.7320130467414856,0.010621333494782448,1.7345590591430664,0.0
2376.4466549259764,-36.20535938964476,1273.7950575085308,100.0,50,5000,False,3070000,30700,614,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-11-56,1585674716,9.842225313186646,5944.857242107391,13940,eclipse,137.195.211.213,5944.857242107391,3070000,614,25,cd9a593e,11.746538262303993,0.9286417552097973,1.2317946055554259,3065088,3070000,3101.577,6.234,6592.665,19.874,1.5187499523162842,4.999999873689376e-05,48524.08203125,-0.036236584186553955,48524.09765625,0.7091811895370483,0.011189820244908333,1.7823450565338135,0.0
2305.579886790577,-35.85205014559725,1284.103499472656,100.0,50,5000,False,3075000,30750,615,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-12-05,1585674725,9.402437210083008,5954.259679317474,13940,eclipse,137.195.211.213,5954.259679317474,3075000,615,25,cd9a593e,11.747506259506533,0.9286367184210583,1.2318143804607455,3070080,3075000,3113.144,6.621,6548.768,20.077,1.5187499523162842,4.999999873689376e-05,55349.41015625,-0.03377380222082138,55349.41796875,0.6824750900268555,0.010245820507407188,1.6738207340240479,0.0
2341.5920566068494,-43.34976448088774,1322.2654562326184,100.0,50,5000,False,3080000,30800,616,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-12-15,1585674735,10.009022235870361,5964.268701553345,13940,eclipse,137.195.211.213,5964.268701553345,3080000,616,25,cd9a593e,11.749117801055814,0.9287141916114666,1.2319751347386039,3075072,3080000,3149.934,6.535,6531.296,19.942,1.5187499523162842,4.999999873689376e-05,77196.703125,-0.03762700408697128,77196.734375,0.6057138442993164,0.009425780735909939,1.7565137147903442,0.0
2517.79696288996,-43.34976448088774,1385.2771523453619,100.0,50,5000,False,3085000,30850,617,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-12-25,1585674745,9.968207597732544,5974.236909151077,13940,eclipse,137.195.211.213,5974.236909151077,3085000,617,25,cd9a593e,11.751149874282653,0.9287910124941918,1.2321701258370967,3080064,3085000,3159.845,6.691,6532.566,20.575,1.5187499523162842,4.999999873689376e-05,74274.2421875,-0.03902127966284752,74274.265625,0.6401192545890808,0.011581886559724808,1.796667218208313,0.0
2517.79696288996,-47.491797013551235,1323.6944429709215,100.0,50,5000,False,3090000,30900,618,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-12-35,1585674755,9.876110792160034,5984.113019943237,13940,eclipse,137.195.211.213,5984.113019943237,3090000,618,25,cd9a593e,11.752696387543747,0.9288095969323237,1.2322120554519356,3085056,3090000,3166.133,6.648,6530.082,20.092,1.5187499523162842,4.999999873689376e-05,53292.8125,-0.039955560117959976,53292.84765625,0.6570573449134827,0.009113127365708351,1.7689865827560425,0.0
2287.4082890815166,-47.491797013551235,1283.1858168674346,100.0,50,5000,False,3095000,30950,619,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-12-45,1585674765,9.800920486450195,5993.9139404296875,13940,eclipse,137.195.211.213,5993.9139404296875,3095000,619,25,cd9a593e,11.75386652797624,0.9288202586802886,1.232158617242076,3090048,3095000,3165.805,6.841,6542.6,20.256,1.5187499523162842,4.999999873689376e-05,40071.25,-0.03352556377649307,40071.2578125,0.7548020482063293,0.012177626602351665,1.5723286867141724,0.0
2410.880901820005,-42.05068240945713,1255.1375838439737,100.0,50,5000,False,3100000,31000,620,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-12-54,1585674774,9.674283981323242,6003.588224411011,13940,eclipse,137.195.211.213,6003.588224411011,3100000,620,25,cd9a593e,11.754609647597027,0.9288036789322784,1.232103916023801,3095040,3100000,3157.103,6.848,6542.32,20.118,1.5187499523162842,4.999999873689376e-05,74475.1640625,-0.03908400610089302,74475.1796875,0.6216513514518738,0.011665139347314835,1.6192638874053955,0.0
2419.8033829838273,-42.05068240945713,1271.511838218991,100.0,50,5000,False,3105000,31050,621,bd27381577654903b0f48e9d135fa7eb,2020-03-31_18-13-04,1585674784,9.836469650268555,6013.424694061279,13940,eclipse,137.195.211.213,6013.424694061279,3105000,621,25,cd9a593e,11.755392762158667,0.9287829914716207,1.2320538185820369,3100032,3105000,3156.612,7.14,6541.485,20.064,1.5187499523162842,4.999999873689376e-05,41052.15234375,-0.032389309257268906,41052.171875,0.7692869305610657,0.010099944658577442,1.4909435510635376,0.0
